MouseX,MouseY,MouseZ,nectarX,nectarY,nectarZ,TaskTime,width,GameTime
774.0035,1386.971,95.81278,875.8668,1945.91,89.9894,5.766487,205.464,37.096
888.0058,1294.93,90.13677,723.2324,1650.387,73.91968,2.933345,240.2001,49.959
938.0004,1348.964,94.57498,1065.849,1713.771,93.02259,6.299953,195.4286,66.257
1040.993,1311.058,91.11174,1131.595,1472.208,53.02592,1.000022,353.767,17.07
1096.012,1319.065,91.97675,910.2999,1878.62,93.39413,3.566602,200.8137,29.404
